slug,look,type,season,designer,city,models,keywords
40093,33,woman,spring-summer-2017,burberry,london,['anna-hagood'],"['sweatshirt', 'asymmetrical', 'volume', 'black', 'denim', 'cropped-pants', 'oversize', 'denim-pants', 'grey', 'ribs', 'pants', 'urban']"
67500,12,woman,spring-summer-2018,jasper-conran,london,['anna-proffitt'],"['green-dress', 'drawstring', 'mustard', 'zip', 'green', 'yellow', 'urban', 'jacket', 'long-sleeves']"
67519,31,woman,spring-summer-2018,jasper-conran,london,['anna-proffitt'],"['green', 'monochrome', 'green-dress', 'top', 'coat', 'raincoat', 'green-coat', 'drawstring', 'spaghetti-strap', 'tee-shirt-1', 'layer', 'short-dress', 'total-green', 'lightweight-windbreaker']"
67494,7,woman,spring-summer-2018,jasper-conran,london,['annabel-longden'],"['pink', 'dress', 'drawstring', 'pink-dress', 'bicolour', 'pocket', 'zip', 'athletic', 'urban', 'long-sleeves']"
68461,37,woman,spring-summer-2018,david-koma,london,['annabel-longden'],"['red', 'midi-dress', 'dress', 'red-dress', 'sleeveless', 'embellishment', 'embroidery', 'slit', 'slit-dress', 'asymmetrical', 'asymmetrical-dress', 'metallic', 'party', 'evening-wear', 'red-carpet', 'high-slit', 'sparkling']"
68427,4,woman,spring-summer-2018,david-koma,london,['annabel-longden'],"['black', 'jacket', 'black-jacket', 'asymmetrical', 'frill', 'bicolour', 'pocket', 'zip', 'deconstructed', 'shorts', 'mini-shorts', 'tailoring', 'long-sleeves', 'mini', 'black-shorts']"
67513,25,woman,spring-summer-2018,jasper-conran,london,['annabel-longden'],"['orange', 'tee-shirt-1', 'top', 'orange-skirt', 'skirt', 'crepe', 'monochrome', 'retro']"
68300,52,woman,spring-summer-2018,margaret-howell,london,['annabel-longden'],"['shirt-dress', 'pleats', 'dress', 'blue', 'blue-dress', 'short-dress', 'schoolgirl', 'short-sleeves', 'light-blue', 'fluid', 'girly', 'delicate']"
68249,1,woman,spring-summer-2018,margaret-howell,london,['annabel-longden'],"['schoolgirl', 'bermuda', 'shorts', 'white', 'white-shirt', 'shirt', 'black-white', 'check', 'high-waist', 'schoolboy', 'pattern', 'androgynous', 'long-sleeves', 'denim-short', 'check-shorts', 'shark-collar']"
67980,30,woman,spring-summer-2018,temperley-london,london,['annabel-longden'],"['ballerina', 'bustier', 'pastel-sorbet', 'light-pink', 'bra', 'studs', 'skirt', 'tulle', 'pink-skirt', 'volume', 'long-skirt', 'strass', 'sequin', 'embellishment', 'nylon', 'silk', 'sorbet-dress']"
67955,5,woman,spring-summer-2018,temperley-london,london,['annabel-longden'],"['retro', 'dress', 'red', 'pink', 'short-sleeves', 'print', 'pattern', 'floral', 'abstract', 'silk', 'head-accessory', 'headscarf', 'sandals', 'wrap-around-sandals']"
67786,24,woman,spring-summer-2018,preen-by-thornton-bregazzi,london,['annabel-longden'],"['pastel-sorbet', 'blue', 'light-blue', 'blue-suit', 'wrap', 'pleats', 'deconstructed', 'frill', 'extra-long-pants', 'linen', 'blazer', 'wide-leg-oversize-pants', 'blue-pants', 'blue-jacket', 'crop-top', 'suit', 'foldover']"
66926,19,woman,spring-summer-2018,teatum-jones,london,['ali-tate'],"['sleeveless', 'blouse', 'stripes', 'vertical-stripes', 'v-neck', 'asymmetrical', 'asymmetrical-skirt', 'pleated-skirt', 'green-skirt', 'fluid', 'graphic', 'furry-shoes']"
66915,8,woman,spring-summer-2018,teatum-jones,london,['ali-tate'],"['knit', 'knit-dress', 'graphic', 'grey', 'grey-dress', 'long-dress', 'rib-knit', 'bicolour', 'black', 'graphic-knit', 'fitted-knit', 'furry-shoes']"
68121,12,woman,spring-summer-2018,emporio-armani,london,['aleyna-fitzgerald'],"['fish', 'animal', 'jacket', 'black', 'black-jacket', 'bomber', 'print', 'pattern', 'pink', 'top', 'blue-pants', 'fluid', 'cropped-pants', 'girly', 'seaside', 'ribs', 'brown-hair']"
68199,87,woman,spring-summer-2018,emporio-armani,london,['aleyna-fitzgerald'],"['green', 'dress', 'green-dress', 'mini-dress', 'short-sleeves', 'frill', 'piping', 'dotted', 'texture', 'doll', 'volume', 'fluid', 'monochrome', 'brown-hair']"
68265,17,woman,spring-summer-2018,margaret-howell,london,['aleyna-fitzgerald'],"['beige', 'schoolgirl', 'knot', 'bicolour', 'pleats', 'short-dress', 'beige-dress', 'collar', 'short-sleeves', 'amish', 'brown-hair']"
67798,36,woman,spring-summer-2018,preen-by-thornton-bregazzi,london,['aleyna-fitzgerald'],"['dress', 'slipdress', 'short-dress', 'asymmetrical', 'asymmetrical-dress', 'mono-sleeve', 'lace', 'fluid-dress', 'fluid', 'print', 'pattern', 'leaf', 'floral', 'doll', 'boudoir', 'floral-print']"
67930,29,woman,spring-summer-2018,versus-versace,london,['callum-stoddart'],"['black', 'shirt', 'black-shirt', 'short-sleeves', 'beige', 'beige-pants', 'print', 'pattern', 'urban', '1990', 'short-sleeved-shirt', 'scarf-print', 'head-accessory', 'patterned-shirt', 'man']"
40067,8,woman,spring-summer-2017,burberry,london,['callum-stoddart'],"['total-black', 'black', 'black-shirt', 'black-pants', 'shirt', 'pants', 'total-monochrome-look', 'monochrome', 'man']"
67491,4,woman,spring-summer-2018,jasper-conran,london,['aqua-parios'],"['slipdress', 'dress', 'orange', 'spaghetti-strap', 'green-dress', 'bicolour', 'orange-dress', 'yellow']"
67622,25,woman,spring-summer-2018,house-of-holland,london,['aqua-parios'],"['total-look', 'crop-top', 'skirt', 'midi-skirt', 'pearls', 'red', 'sleeveless', 'embellishment', 'plastic', 'print', 'pattern', 'red-skirt', 'graphic']"
67470,6,woman,spring-summer-2018,house-of-holland,london,['aqua-parios'],"['mini-skirt', 'sweatshirt', 'slogan', 'print', 'pattern', 'pattern-mix', 'pink', 'skirt', 'grey', 'grey-skirt', 'check', 'plaid', 'teenager', 'long-sleeves', 'check-skirt', 'trapeze-skirt']"
68142,33,woman,spring-summer-2018,emporio-armani,london,['aqua-parios'],"['cargo-pants', 'pocket', 'utility', 'wide-leg-oversize-pants', 'jacket', 'suit', 'blue-jacket', 'print', 'pattern', 'cropped-jacket', 'dotted', 'top', 'transparent', 'belted', 'white-pants']"
67521,32,woman,spring-summer-2018,jasper-conran,london,['aqua-parios'],"['transparent', 'skirt', 'drawstring', 'yellow', 'colour-block', 'yellow-skirt', 'jumper', 'knit', 'orange', 'orange-jumper', 'round-neck', 'long-sleeves', 'colourful-knit']"
68210,98,woman,spring-summer-2018,emporio-armani,london,['aqua-parios'],"['blue', 'blue-pants', 'transparent', 'plunging-neckline', 'insect', 'embroidery', 'short-sleeves', 'print', 'pattern', 'fluid', 'high-waist', 'highwaist-pants', 'light-blue', 'fluid-pants']"
67471,5,woman,spring-summer-2018,house-of-holland,london,['breanna-box'],"['logo', 'check', 'plaid', 'print', 'pattern', 'grey', 'jacket', 'grey-jacket', 'masculine', 'pocket', 'bermuda', 'light-blue', 'top', 'pattern-mix', 'check-jacket']"
67391,2,woman,spring-summer-2018,simone-rocha,london,['anna-tihonchuk'],"['frill', 'delicate', 'white', 'satin', 'white-dress', 'balloon-sleeves', 'victorian', 'ruffled-collar', 'dress', 'long-dress', 'virginal', 'pajama', 'cuff', 'jabot', 'leg-of-mutton-sleeve', 'satin-dress', 'total-white']"
19733,28,woman,spring-summer-2017,house-of-holland,london,['anna-mila-guyenz'],"['red', 'burgundy', 'skirt', 'creased', 'gingham', 'tee-shirt-1', 'doll', 'babydoll', 'gathers', 'paperbag', 'asymmetrical-skirt', 'high-waist', 'highwaist-skirt', 'burgundy-skirt', 'crop-top', 'off-the-shoulder', 'white-tee-shirt', 'ribbon']"
19717,13,woman,spring-summer-2017,house-of-holland,london,['anna-mila-guyenz'],"['fishnet', 'sport', 'blue', 'off-the-shoulder', 'mini-dress', 'white-dress', 'floral', 'teenager', 'tie', 'mermaid', 'floral-on-light-background', 'mesh', 'light-blue', 'floral-embroidery', 'mini']"
68119,9,woman,spring-summer-2018,emporio-armani,london,['anna-mila-guyenz'],"['fish', 'animal', 'cartoon', 'ribbon', 'short-sleeves', 'high-necked', 'tunic', 'pocket', 'white', 'skirt', 'fluid', 'white-skirt', 'midi-skirt', 'seaside', 'oversize', 'print', 'pattern', 'teenager', 'childish']"
68215,103,woman,spring-summer-2018,emporio-armani,london,['anna-mila-guyenz'],"['pink', 'sequin', 'fluid', 'transparent', 'shorts', 'top', 'glitter', 'navy-blue', 'hot-pants', 'square-neck', 'sequin-top', 'blue-shorts', 'mini-shorts']"
67839,38,woman,spring-summer-2018,roland-mouret,london,['anouck-lepere'],"['lilac', 'blouse', 'drawstring', 'transparent', 'belted', 'hippy', 'bohemian', 'lavender', 'gypsy', 'shirt', 'fringes', 'pattern', 'purple', 'skirt', 'pencil-skirt', 'black', 'black-skirt', 'purple-shirt']"
68558,7,woman,spring-summer-2018,emilia-wickstead,london,['ally-ertel'],"['total-look', 'print', 'pattern', 'floral', 'roses', 'high-necked', 'top', 'pants', 'high-waist', 'highwaist-pants', 'floral-pants', 'tapestry', 'delicate', 'doll', 'romantic', 'long-sleeves', 'high-necked-top', 'floral-print']"
68487,26,woman,spring-summer-2018,pringle-of-scotland,london,['ally-ertel'],"['total-knit', 'fringes', 'knit', 'rib-knit', 'sleeveless', 'rustic', 'knit-skirt', 'slit', 'slit-skirt', 'light-yellow', 'monochrome', 'midi-skirt', 'frayed-bottom', 'total-yellow', 'colourful-knit', 'knit-top']"
20244,39,woman,spring-summer-2017,mulberry,london,['ally-ertel'],"['jacket', 'shirt', 'total-look', 'thin-stripes', 'pocket', 'wrap', 'cream', 'vinyl', 'utility', 'wrap-skirt', 'monochrome', 'striped-shirt', 'skirt-suit', 'total-white', 'total-monochrome-look']"
67790,28,woman,spring-summer-2018,preen-by-thornton-bregazzi,london,['ally-ertel'],"['yellow', 'yellow-dress', 'transparent', 'pleats', 'panties', 'midi-dress', 'spaghetti-strap', 'dress', 'evening-wear', 'red-carpet', 'cut-out', 'strass', 'embellishment', 'nudity', 'light-yellow', 'mousseline', 'visible-underwear', 'lingerie']"
68758,40,woman,spring-summer-2018,julien-macdonald,london,['alessandra-ambrosio'],"['blue', 'lingerie', 'fishnet', 'spaghetti-strap', 'scarf', 'beading', 'embellishment', 'boudoir', 'applique', 'glitter', 'evening-wear']"
40076,16,woman,spring-summer-2017,burberry,london,['anna-de-rijk'],"['sweater-dress', 'mini-dress', 'cut-out', 'asymmetrical', 'shirt-dress', 'dress', 'extra-long-sleeves', 'white', 'white-dress', 'beige', 'beige-dress', 'neutral-tones']"
69062,38,woman,spring-summer-2018,rejina-pyo,london,['brenda-mutoni'],"['dress', 'black', 'black-dress', 'evening-wear', 'fluid', 'delicate', 'transparent', 'frill', 'raw-edge', 'long-dress', 'glitter', 'embellishment', 'long-sleeves']"
68201,89,woman,spring-summer-2018,emporio-armani,london,['anka-kuryndina'],"['pattern', 'print', 'white', 'dress', 'white-dress', 'piping', 'short-sleeves', 'volume', 'frill', 'dotted', 'doll']"
68187,75,woman,spring-summer-2018,emporio-armani,london,['alicia-burke'],"['transparent', 'logo', 'balloon-sleeves', 'v-neck', 'logo-tee-shirt', 'fluid', 'jacket', 'beige', 'beige-pants', 'pants', 'beige-jacket', 'trouser-cuff', 'oversize']"
67973,23,woman,spring-summer-2018,temperley-london,london,['alicia-burke'],"['green', 'green-dress', 'dress', 'sleeveless', 'wrap', 'wrap-dress', 'satin', 'plunging-neckline', 'lace', 'sequin', 'fluid-dress', 'fluid', 'silver', 'embellishment', 'head-accessory', 'headscarf']"
69007,6,woman,spring-summer-2018,palmer-harding,london,['alicja-tubilewicz'],"['deconstructed', 'shirt-dress', 'dress', 'grey', 'grey-dress', 'stripes', 'vertical-stripes', 'thin-stripes', 'striped-dress', 'pajama', 'ribbon', 'gathers', 'flounced-sleeves', 'asymmetrical', 'cotton', 'high-low-hem', 'sleep-shirt', 'light-grey']"
69023,25,woman,spring-summer-2018,palmer-harding,london,['alicja-tubilewicz'],"['shirt-dress', 'dress', 'oversize-shirt', 'deconstructed', 'print', 'pattern', 'pattern-mix', 'belted', 'drawstring', 'midi-dress', 'light-blue', 'blue-dress', 'white', 'stripes', 'vertical-stripes', 'thin-stripes', 'striped-dress', 'cotton', 'panelled', 'stripes-on-stripes']"
68165,55,woman,spring-summer-2018,emporio-armani,london,['brogan-loftus'],"['skirt', 'top', 'total-look', 'plunging-neckline', 'sleeveless', 'wave', 'cut-out', 'fluid', 'silver', 'stripes']"
95024,84,woman,spring-summer-2018,burberry,london,['cara-delevingne'],"['multicolour', 'cape', 'royal', 'circus', 'white', 'slit', 'colour-block', 'multicolored-stripes', 'vertical-stripes', 'fur', 'lining', 'top', 'tank-top', 'skirt', 'white-skirt', 'long-skirt', 'high-waist', 'highwaist-skirt', 'activist', 'rainbow', 'short-hair']"
67753,31,woman,spring-summer-2018,anya-hindmarch,london,['carson-zehner'],"['patchwork', 'short-sleeves', 'panties', 'multicolour', 'round-neck', 'doll', 'top', 'babydoll', 'brocard', 'print', 'pattern', 'pattern-mix']"
68291,43,woman,spring-summer-2018,margaret-howell,london,['carson-zehner'],"['green', 'black', 'tank-top', 'shorts', 'knit', 'rib-knit', 'sleeveless', 'navy-blue-shorts']"
68192,80,woman,spring-summer-2018,emporio-armani,london,['carson-zehner'],"['transparent', 'blue-shirt', 'shirt', 'fluid', 'pleats', 'blue', 'pants', 'blue-pants', 'monochrome', 'total-look', 'head-accessory']"
67737,15,woman,spring-summer-2018,anya-hindmarch,london,['carson-zehner'],"['panties', 'top', 'brocard', 'embellishment', 'embroidery', 'feather', 'roses', 'pastel-sorbet', 'light-green', 'green', 'doll', 'babydoll', 'bird', 'head-accessory']"
68130,20,woman,spring-summer-2018,emporio-armani,london,['chiara-corridori'],"['transparent', 'dress', 'jacket', 'blue', 'light-blue', 'blue-jacket', 'hood', 'check', 'print', 'pattern', 'long-dress', 'fluid', 'fluid-dress', 'seaside']"
67079,30,woman,spring-summer-2018,daks,london,['chiara-corridori'],"['shirt', 'tie', 'white-shirt', 'white', 'office-wear', 'trouser-cuff', 'cardigan', 'buckle', 'grey-pants', 'pants', 'wide-leg-oversize-pants']"
68205,93,woman,spring-summer-2018,emporio-armani,london,['chiara-corridori'],"['spaghetti-strap', 'fluid-dress', 'fluid', 'blue', 'blue-dress', 'dress', 'dress-on-pants', 'ruffle', 'transparent', 'midi-dress', 'pants', 'pink-pants', 'print', 'pattern', 'cropped-pants', 'layer', 'doll']"
67852,11,woman,spring-summer-2018,marta-jakubowski,london,['ariela-soares'],"['red', 'bold-colours', 'monochrome', 'sleeveless', 'top', 'knot', 'pants', 'red-pants', '1980', 'peplum', 'halterneck', 'total-red']"
67864,23,woman,spring-summer-2018,marta-jakubowski,london,['ariela-soares'],"['fluo', 'green', 'bold-colours', 'swimsuit', 'body', 'sleeveless', 'beach', 'seaside', 'frill', 'peplum']"
68144,34,woman,spring-summer-2018,emporio-armani,london,['ariela-soares'],"['logo', 'logo-tee-shirt', 'urban', 'white', 'dotted', 'tee-shirt-1', 'transparent', 'white-coat', 'trenchcoat', 'pants', 'white-pants', 'sweatpants', 'low-waist', 'low-waist-pants', 'side-striped-pants', 'side-stripes']"
68209,97,woman,spring-summer-2018,emporio-armani,london,['ariela-soares'],"['pink', 'pink-pants', 'transparent', 'plunging-neckline', 'insect', 'embroidery', 'sleeveless', 'fluid', 'high-waist', 'highwaist-pants', 'doll', 'print', 'pattern', 'barbie', 'girly', 'fluid-pants']"
67212,2,woman,spring-summer-2018,bora-aksu,london,['amandine-guihard'],"['black-white', 'shirt', 'stripes', 'striped-shirt', 'vertical-stripes', 'frill', 'skirt', 'midi-skirt', 'low-waist', 'texture', 'striped-skirt', 'print', 'pattern', 'total-look', 'western', 'patterned-shirt', 'pattern-all-over', 'low-waist-skirt']"
19779,3,woman,spring-summer-2017,mother-of-pearl,london,['chanel-de-leon-gomez'],"['floral', 'dress', 'blue-dress', 'blue', 'delicate', 'pleats', 'bold-shoulders', 'floral-on-light-background', 'roses', 'floral-dress', 'white-dress', 'short-sleeves', 'mini', 'mini-dress']"
19719,16,woman,spring-summer-2017,house-of-holland,london,['chanel-de-leon-gomez'],"['bomber', 'red', 'skirt', 'fishnet', 'long-skirt', 'thin-stripes', 'short-sleeves', 'round-neck', 'slogan', 'tee-shirt-1', 'horizontal-stripes', 'red-skirt', 'floral-embroidery', 'teenager', 'jacket', 'red-jacket']"
20221,15,woman,spring-summer-2017,mulberry,london,['chanel-de-leon-gomez'],"['jumper', 'v-neck', 'burgundy', 'knit', 'embroidery', 'beading', 'embellishment', 'skirt', 'stripes', 'asymmetrical', 'vertical-stripes', 'striped-skirt', 'embellished-knit', 'knit-top', 'masculine-feminine']"
68173,62,woman,spring-summer-2018,emporio-armani,london,['amelia-kjellin'],"['logo', 'transparent', 'fluid', 'clueless', 'dress', 'light-pink', 'blue', 'purple', 'fluid-dress', 'chiffon', 'teenager', 'long-sleeves']"
68176,65,woman,spring-summer-2018,emporio-armani,london,['amelia-kjellin'],"['pink', 'beige', 'beige-pants', 'wide-leg-oversize-pants', 'shirt', 'transparent', 'applique', 'wrap', 'pink-shirt', 'drawstring', 'pants', 'gathers', 'pattern', 'embellishment', 'long-sleeves', 'head-accessory', 'beret']"
67132,15,woman,spring-summer-2018,eudon-choi-1,london,['amalie-moosgaard'],"['green-dress', 'monochrome', 'button', 'dress-on-pants', 'sleeveless', 'dress', 'midi-dress', 'green', 'pants', 'green-pants', 'khaki', 'minimal', 'total-khaki', 'total-monochrome-look']"
67125,9,woman,spring-summer-2018,eudon-choi-1,london,['cecilie-moosgaard'],"['check', 'button', 'dress', 'dress-on-pants', 'fluid', 'white-dress', 'white', 'belted', 'print', 'pattern', 'short-sleeves', 'graphic', 'plaid', 'cropped-pants', 'midi-dress', 'delicate', 'rustic']"
67141,25,woman,spring-summer-2018,eudon-choi-1,london,['cecilie-moosgaard'],"['stripes', 'vertical-stripes', 'double-breast', 'striped-dress', 'dress', 'deconstructed', 'asymmetrical', 'asymmetrical-dress', 'midi-dress', 'sailor', 'seaside', 'wrap', 'wrap-dress', 'belted']"
94549,4,woman,spring-summer-2018,mulberry,london,['cibele-ramm'],"['green', 'blouse', 'shirt', 'green-shirt', 'short-sleeves', 'drawstring', 'gathers', 'bold-colours', 'transparent', 'round-neck', 'skirt', 'pink-skirt', 'midi-skirt', 'asymmetrical', 'asymmetrical-skirt', 'light-pink', 'ruffle', 'pleats']"
67409,20,woman,spring-summer-2018,simone-rocha,london,['chawntell-kulkarni'],"['collar', 'claudine', 'art', 'red', 'transparent', 'delicate', 'black', 'black-dress', 'dress', 'layer', 'shirt', 'white-shirt', 'ruffle', 'frill', 'doll', 'tulle', 'lace', 'texture']"
67322,1,woman,spring-summer-2018,fashion-east,london,['chawntell-kulkarni'],"['white', 'top', 'slit', 'navy-blue', 'navy-blue-coat', 'raincoat', 'vinyl', 'long-coat', 'pants', 'navy-blue-pants', 'degrade', 'texture', 'raw-edge', 'plastic']"
67352,26,woman,spring-summer-2018,jw-anderson,london,['chizoba-emmanuel'],"['jacket', 'leather', 'leather-jacket', 'black', 'black-jacket', 'belted', 'biker', 'stripes', 'horizontal-stripes', 'shorts', 'bermuda', 'logo', 'extra-long-sleeves', 'linen', 'green-shorts']"
20078,33,woman,spring-summer-2017,preen-by-thornton-bregazzi,london,['amanda-googe'],"['hippy', 'floral', 'pastoral', 'gathers', 'frill', 'star', 'print', 'pattern', 'dress', 'long-dress', 'black-dress', 'black', 'chestnut-hair']"
